dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,date,reserve0,reserve1,reserveUSD
44.80862227795511048,10248.646272,0,2020-06-19 00:00:00,58.01193115650731766,13388.703215,26376.3972735781124248940850602024
49.633521005055726487,11337.564952,0,2020-06-20 00:00:00,58.474304791923809461,13316.617499,26556.84164647962112888293793244839
58.319200209789368373,13489.311886,0,2020-06-21 00:00:00,61.877389422651747512,14072.028554,28152.56832485850994046484246179087
221.261585972897030524,79466.056063,0,2020-06-22 00:00:00,99.219501538277762443,23911.129196,47998.83504874648308952520497327055
55.390589828128179808,13393.049364,0,2020-06-23 00:00:00,99.608541151669459871,24056.16468,48208.95084134019060957680388085069
154.156727749322718485,37751.050395,0,2020-06-24 00:00:00,101.045268422229054546,23822.685583,47187.52599704418237685260314017299
69.228332197391301086,16120.163819,0,2020-06-25 00:00:00,89.414190501624500521,20806.970325,41541.2854115485908703530710611637
66.233187226834594794,15284.769239,0,2020-06-26 00:00:00,110.064226688365663482,25228.552568,50499.07727031514069041255443299501
75.044592857477297082,16941.410692,0,2020-06-27 00:00:00,112.844665807560795298,25254.925911,49670.75570556521071163049061502129
82.230607315432310167,18317.675078,0,2020-06-28 00:00:00,234.70706262478955091,52395.353591,105385.5852943891935855415332390583
100.589190993439047819,22603.89185,0,2020-06-29 00:00:00,240.550562303229161624,55011.63255,109085.9231638145902684034152396651
124.419215076128088814,28146.121332,0,2020-06-30 00:00:00,218.306505135076776928,49133.478387,98109.77692997140207555502831256995
180.263323754047247538,41257.595159,0,2020-07-01 00:00:00,197.692899143189047055,45726.738607,90538.82457879006256897676682757722
236.13565942267967224,53925.656077,0,2020-07-02 00:00:00,202.798324891128394028,46164.162364,91184.75898133353821973012154018742
220.210091864607819392,50019.298869,0,2020-07-03 00:00:00,214.550556788641454468,48638.208987,95715.8197400846247608464164150594
235.830747319532954209,53500.905923,0,2020-07-04 00:00:00,252.248873149983853011,58265.451246,114546.1891838136158706316949564679
250.761420973574522775,57557.661061,0,2020-07-05 00:00:00,340.688618659877421171,76977.742019,153584.8225615722969340727486225028
256.141265794481063846,60326.199682,0,2020-07-06 00:00:00,332.866744247517564856,80392.861482,159646.536644679748788433224799302
222.407643647796301165,53028.676511,0,2020-07-07 00:00:00,350.009110253774687942,83488.36508,166542.1745048426896142442504099612
315.842758683348676981,76869.135207,0,2020-07-08 00:00:00,326.4909214545816335,80743.478593,160177.2069282232190129285688788649
292.52531010986812042,71312.028824,0,2020-07-09 00:00:00,323.461543847208097792,78800.664377,155700.2972790232381191638282278459
232.907320490663344932,55801.631047,0,2020-07-10 00:00:00,292.391216992326266002,71012.708132,140086.9992981157253034526509239691
220.726032896238606379,52985.299268,0,2020-07-11 00:00:00,338.750070018620648719,81250.000336,160843.4101887875379043079953758597
297.13919792327588555,71192.760412,0,2020-07-12 00:00:00,324.555522442961666455,78093.004856,155747.5803493309837430783525765326
792.544885091385624869,195819.446617,0,2020-07-13 00:00:00,360.680704572652558866,86828.928225,171316.1986461485260965280254664902
472.795175751966509554,113632.735653,0,2020-07-14 00:00:00,611.656566032051097334,147326.524202,292637.9478187881435048223506852692
629.234566556241961256,150552.017029,0,2020-07-15 00:00:00,619.72806759295341859,148590.677342,293820.9388955487149280272237514807
571.389779117902887736,133616.229701,0,2020-07-16 00:00:00,626.017123722262448214,145909.21099,291338.6479288189939784955287156161
985.145326743955726754,229599.54087,0,2020-07-17 00:00:00,630.496435810151517517,145265.202481,292453.1807371749223398938566521878
932.35580530660225911,218314.571389,0,2020-07-18 00:00:00,792.40728964528084312,187722.692732,371191.7106840597617450373758328442
1202.147890189940875304,281891.009974,0,2020-07-19 00:00:00,605.356220992620011513,145595.174017,289409.158914135674026349478946345
1114.110639620698433935,264791.559039,0,2020-07-20 00:00:00,664.941100289454015579,156776.63534,313233.2735236106164559243104854271
1093.756517881376955706,265315.704016,0,2020-07-21 00:00:00,699.954312014301063894,171195.397675,341725.3263701659253909420216395108
1895.702931461481369605,468823.638845,257834.0159627506376415318416071331,2020-07-22 00:00:00,932.424793754347650151,246367.469858,488336.1183232114316339214703086446
2247.120504909200899298,602325.509865,589043.8901040514880566696818163999,2020-07-23 00:00:00,1196.304471491043444261,330125.110304,654474.8058826633059543229925343285
2739.490952998430282282,757767.525441,750170.5983094307871784570565288648,2020-07-24 00:00:00,1192.925537918055092462,331505.799541,659488.143367089566199662889683656
2628.39681456922143497,756770.525643,753548.4195821774975362277338954972,2020-07-25 00:00:00,842.801931401507763819,257418.645526,513025.4750478124719007200867524518
2376.840342501258165939,732192.896669,729274.3312286553859610525304611061,2020-07-26 00:00:00,1045.953353735249463221,325898.273602,649397.0685933468479037335764230894
3550.64740520516435995,1150339.617418,1143628.230008187720540091093188439,2020-07-27 00:00:00,1374.073224531074223221,442185.758226,877025.6254336044296158740501666698
2208.007526527638433295,702802.457872,696178.556118759982300436664627026,2020-07-28 00:00:00,1267.925430589419930394,400751.938418,798856.5417678060339394379397417513
3462.161904064303870106,1109670.429575,1096404.495315718679558740427721836,2020-07-29 00:00:00,1635.778663286603651071,522027.817776,1027726.684533296858774048380390339
3728.945721953168059565,1199691.180588,1183630.378670544273135220160825824,2020-07-30 00:00:00,2177.091511922217533044,729821.93982,1441833.359763188989984144724210377
4120.050244730723464335,1403139.090174,1390230.373826206267964262519406538,2020-07-31 00:00:00,2302.779547435567972536,800687.011738,1583980.059663513291242314274731516
3675.598391073726562815,1333123.72493,1323910.565195519427786091161473168,2020-08-01 00:00:00,2439.602115868331817451,943133.017904,1870295.138994712956975809023118526
4924.141895872039568375,1851038.943455,1842770.551135553435008933521005007,2020-08-02 00:00:00,2773.07890988076550641,1032590.139587,2042151.904971615077769721446406995
4411.058973295895748582,1708978.146274,1699589.2338260589445480643645784,2020-08-03 00:00:00,2447.829832651527121565,943236.015418,1882278.519635694568401777563680661
6498.11804394280421599,2535801.738825,2524042.308167399075933619436078582,2020-08-04 00:00:00,4327.901268143407606738,1684725.090469,3359880.495311379303560487016564368
8415.22077871740849982,3318692.382802,3305853.30200573459309386906344276,2020-08-05 00:00:00,6631.549083692613685437,2644028.642982,5283641.513736190789550637709733269
10244.663657669359022807,4059773.287869,4045138.44522227658469590873344808,2020-08-06 00:00:00,8756.399863194940051319,3461957.587292,6876057.234866509410099798654860832
35592.676271756134161947,13739357.061118,13633684.59398312193480210925389225,2020-08-07 00:00:00,19556.915624757179388156,7387229.614665,14742819.95917441087417136325212609
28904.323157777376498937,11140861.663228,11110735.5776599795869818725050978,2020-08-08 00:00:00,24794.602704054600272867,9787892.329032,19484065.37621926698525984120367152
31219.688699044929855019,12208447.207805,12171458.01058294726963365673099217,2020-08-09 00:00:00,25534.433327149442259964,9996781.426122,19868188.38861553870185088622016596
111178.079121839906106389,47914749.901977,45817658.28902980307300849937225373,2020-08-10 00:00:00,25700.537933359631664993,10129226.994992,20235476.56723245762941780792359978
31126.974880329647469548,12020533.385876,11982876.04562555339198318944361501,2020-08-11 00:00:00,26878.064349673504129273,10238546.258166,20339617.93652025167775520466757199
34839.413071565843066872,13264673.375095,13200461.55775936105541294126661979,2020-08-12 00:00:00,9389.230790729127061591,3642282.057825,7221613.955361789588498631625274454
29745.711436650898195787,11768320.228257,11693839.49804813547117617623979894,2020-08-13 00:00:00,16948.509630683978825897,7212033.779317,14359679.34577067021681991162206194
